timestamp,ticker,strike_price,result,final_yes_price,final_no_price
2026-03-06T11:46:54.774905+00:00,KXSOL15M-26MAR060645-45,87.8388,no,100,100
2026-03-06T12:01:47.962772+00:00,KXSOL15M-26MAR060700-00,87.5462,no,100,100
2026-03-06T12:16:37.531892+00:00,KXSOL15M-26MAR060715-15,87.246,no,100,100
2026-03-06T12:31:47.721639+00:00,KXSOL15M-26MAR060730-30,86.594,yes,100,100
2026-03-06T12:46:43.377189+00:00,KXSOL15M-26MAR060745-45,86.8483,no,1,100
2026-03-06T13:01:45.803408+00:00,KXSOL15M-26MAR060800-00,86.2493,yes,100,100
2026-03-06T13:16:24.396858+00:00,KXSOL15M-26MAR060815-15,86.5187,yes,100,1
2026-03-06T13:31:22.429770+00:00,KXSOL15M-26MAR060830-30,86.5807,no,1,100
2026-03-06T13:46:51.773659+00:00,KXSOL15M-26MAR060845-45,86.5663,yes,100,1
2026-03-06T14:07:00.324935+00:00,KXSOL15M-26MAR060900-00,86.7502,no,100,100
2026-03-06T14:16:47.813940+00:00,KXSOL15M-26MAR060915-15,0,no,100,100
2026-03-06T14:31:52.970424+00:00,KXSOL15M-26MAR060930-30,85.1227,yes,100,100
2026-03-06T14:46:27.515379+00:00,KXSOL15M-26MAR060945-45,85.2337,no,100,100
2026-03-06T15:01:37.375004+00:00,KXSOL15M-26MAR061000-00,84.7172,no,100,100
2026-03-06T15:16:44.441367+00:00,KXSOL15M-26MAR061015-15,84.2007,yes,100,100
2026-03-06T15:31:28.050238+00:00,KXSOL15M-26MAR061030-30,84.6133,yes,100,1
2026-03-06T15:46:34.218275+00:00,KXSOL15M-26MAR061045-45,84.9162,no,1,100
2026-03-06T16:06:39.781931+00:00,KXSOL15M-26MAR061100-00,84.8507,no,100,100
2026-03-06T16:16:53.978026+00:00,KXSOL15M-26MAR061115-15,0,no,100,100
2026-03-06T16:31:49.719527+00:00,KXSOL15M-26MAR061130-30,84.4752,yes,100,1
2026-03-06T16:46:37.044413+00:00,KXSOL15M-26MAR061145-45,84.6602,yes,100,1
2026-03-06T17:01:33.364105+00:00,KXSOL15M-26MAR061200-00,84.7047,no,1,100
2026-03-06T17:16:27.049743+00:00,KXSOL15M-26MAR061215-15,84.3735,yes,100,100
2026-03-06T17:31:25.530571+00:00,KXSOL15M-26MAR061230-30,84.4398,no,100,100
2026-03-06T17:52:31.244013+00:00,KXSOL15M-26MAR061245-45,84.3743,no,100,100
2026-03-06T18:01:36.896261+00:00,KXSOL15M-26MAR061300-00,0,yes,100,100
2026-03-06T18:16:45.551344+00:00,KXSOL15M-26MAR061315-15,84.2387,yes,100,100
2026-03-06T18:31:34.791765+00:00,KXSOL15M-26MAR061330-30,84.7933,yes,100,100
2026-03-06T18:46:32.860809+00:00,KXSOL15M-26MAR061345-45,84.8267,yes,100,1
2026-03-06T19:01:30.360431+00:00,KXSOL15M-26MAR061400-00,85.3185,yes,100,100
2026-03-06T19:16:40.559675+00:00,KXSOL15M-26MAR061415-15,85.3875,yes,100,100
2026-03-06T19:32:02.066571+00:00,KXSOL15M-26MAR061430-30,85.5948,no,100,100
2026-03-06T19:46:36.560424+00:00,KXSOL15M-26MAR061445-45,85.4995,no,100,100
2026-03-06T20:01:59.113512+00:00,KXSOL15M-26MAR061500-00,85.4162,no,1,100
2026-03-06T20:16:28.659717+00:00,KXSOL15M-26MAR061515-15,85.257,no,100,100
2026-03-06T20:31:38.391286+00:00,KXSOL15M-26MAR061530-30,85.108,no,100,100
