timestamp,ticker,strike_price,result,final_yes_price,final_no_price
2026-03-06T08:46:45.220063+00:00,KXETH15M-26MAR060345-45,2078.429999,yes,100,100
2026-03-06T09:01:47.598092+00:00,KXETH15M-26MAR060400-00,2080.56,no,100,100
2026-03-06T09:17:03.968224+00:00,KXETH15M-26MAR060415-15,2075.969999,no,100,100
2026-03-06T09:31:20.791761+00:00,KXETH15M-26MAR060430-30,2065.179999,no,100,100
2026-03-06T09:46:36.093492+00:00,KXETH15M-26MAR060445-45,2057.23,no,100,100
2026-03-06T10:01:26.825941+00:00,KXETH15M-26MAR060500-00,2054.88,yes,100,100
2026-03-06T10:16:31.193966+00:00,KXETH15M-26MAR060515-15,2059.98,yes,100,100
2026-03-06T10:31:25.726500+00:00,KXETH15M-26MAR060530-30,2063.48,yes,100,100
2026-03-06T10:46:20.658803+00:00,KXETH15M-26MAR060545-45,2067.81,no,100,100
2026-03-06T11:01:27.586214+00:00,KXETH15M-26MAR060600-00,2064.01,yes,100,100
2026-03-06T11:16:34.811434+00:00,KXETH15M-26MAR060615-15,2064.05,yes,100,100
2026-03-06T11:31:49.467909+00:00,KXETH15M-26MAR060630-30,2064.77,yes,100,100
2026-03-06T11:46:40.810138+00:00,KXETH15M-26MAR060645-45,2066.04,no,100,100
2026-03-06T12:01:44.777817+00:00,KXETH15M-26MAR060700-00,2057.159999,no,100,100
2026-03-06T12:16:46.966181+00:00,KXETH15M-26MAR060715-15,2051.54,no,100,100
2026-03-06T12:31:26.829259+00:00,KXETH15M-26MAR060730-30,2043.62,yes,100,100
2026-03-06T12:46:43.954140+00:00,KXETH15M-26MAR060745-45,2052.86,no,1,100
2026-03-06T13:01:37.459851+00:00,KXETH15M-26MAR060800-00,2043.89,yes,100,100
2026-03-06T13:16:28.779932+00:00,KXETH15M-26MAR060815-15,2049.76,yes,100,2
2026-03-06T13:31:44.353507+00:00,KXETH15M-26MAR060830-30,2049.96,no,1,100
2026-03-06T13:46:54.224748+00:00,KXETH15M-26MAR060845-45,2049.76,yes,100,1
2026-03-06T14:06:56.626162+00:00,KXETH15M-26MAR060900-00,2051.409999,no,100,100
2026-03-06T14:16:34.197353+00:00,KXETH15M-26MAR060915-15,0,no,100,100
2026-03-06T14:31:38.037520+00:00,KXETH15M-26MAR060930-30,2006.66,yes,100,100
2026-03-06T14:46:34.409381+00:00,KXETH15M-26MAR060945-45,2011.66,no,100,100
2026-03-06T15:01:47.709587+00:00,KXETH15M-26MAR061000-00,1992.18,no,100,100
2026-03-06T15:16:39.538199+00:00,KXETH15M-26MAR061015-15,1978.01,yes,100,100
