timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-06T11:15:54.799698+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,14.09,41,60,40,59,69606,71035,184518,24917,54661,168721,32,40,1
2026-03-06T11:15:55.791601+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,14.07,41,60,40,59,114559,115984,228592,24917,54661,168727,32,40,1
2026-03-06T11:15:56.774204+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,14.06,41,60,40,59,114558,115983,228612,24917,54661,168409,31,42,1
2026-03-06T11:15:57.767851+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,14.04,41,60,40,59,114558,115983,228668,24917,54661,168387,31,43,1
2026-03-06T11:15:58.863781+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,14.02,41,60,40,59,114558,115983,228791,24918,54662,168324,31,43,1
2026-03-06T11:15:59.762695+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,14.01,41,60,40,59,114558,115983,228628,24917,54661,168347,31,43,1
2026-03-06T11:16:00.755513+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.99,41,60,40,59,114558,115983,228983,24917,54661,168857,32,43,1
2026-03-06T11:16:01.804773+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.97,43,59,41,57,114518,115943,228976,24877,54621,168822,33,41,2
2026-03-06T11:16:02.783082+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.96,43,59,41,57,114518,115943,228996,24877,54621,169253,34,41,2
2026-03-06T11:16:03.732333+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.94,43,59,41,57,114518,115943,228935,24877,54621,169274,34,41,2
2026-03-06T11:16:04.783274+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.92,43,59,41,57,114518,115943,228812,24877,54621,169267,34,41,2
2026-03-06T11:16:05.748436+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.91,43,59,41,57,114518,115943,228782,24877,54621,169522,34,42,2
2026-03-06T11:16:06.723005+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.89,43,59,41,57,114518,115943,229012,24877,54621,169571,34,42,2
2026-03-06T11:16:09.855419+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.84,43,59,41,57,69566,70995,182022,24877,54621,166471,35,42,2
2026-03-06T11:16:10.833706+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.82,43,59,41,57,69566,70995,185037,24877,54621,169591,36,41,2
2026-03-06T11:16:11.789025+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.2,13.8,46,56,44,54,69546,70975,184671,24857,47237,162008,37,41,2
2026-03-06T11:16:12.797575+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.2,13.79,46,56,44,54,69546,70975,184664,24857,47237,162193,36,40,2
2026-03-06T11:16:19.942397+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.67,46,56,44,54,69546,70975,185790,24857,47242,162122,38,40,2
2026-03-06T11:16:20.990141+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.65,46,56,44,54,69546,70975,185253,24857,47242,162174,38,41,2
2026-03-06T11:16:21.937618+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.64,46,55,45,54,69506,70935,184876,24817,47202,162093,38,41,1
2026-03-06T11:16:22.925314+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.62,46,55,45,54,69506,70935,184774,24817,47202,161907,38,41,1
2026-03-06T11:16:23.944676+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.6,46,55,45,54,69506,70935,184908,24817,47202,162000,39,40,1
2026-03-06T11:16:24.977799+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.59,46,55,45,54,69506,70935,184869,24817,47202,162447,39,40,1
2026-03-06T11:16:25.949719+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.57,46,55,45,54,69506,70935,185062,24817,47202,162211,39,40,1
2026-03-06T11:16:26.955277+00:00,KXBTC15M-26MAR060630-30,70556.29,70526.3,13.55,46,55,45,54,69506,70935,185017,24817,47202,162209,38,40,1
