timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-06T09:04:00.281925+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.77,11.0,59,45,55,41,517,519,103528,767,769,93403,47,41,4
2026-03-06T09:04:05.381114+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.6,10.91,59,45,55,41,517,519,111529,767,769,92833,45,42,4
2026-03-06T09:04:06.386816+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.6,10.89,59,45,55,41,517,519,110630,767,769,92484,46,40,4
2026-03-06T09:04:07.485859+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.6,10.88,59,45,55,41,517,26599,118662,767,769,92934,45,43,4
2026-03-06T09:04:08.321761+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.6,10.86,59,45,55,41,517,26599,118442,767,769,92934,45,43,4
2026-03-06T09:04:11.378625+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.81,55,47,53,45,517,26599,118782,767,769,92934,46,42,2
2026-03-06T09:04:14.432766+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.76,55,47,53,45,517,26599,118542,767,769,93403,45,42,2
2026-03-06T09:04:17.571756+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.71,55,47,53,45,517,26599,118662,767,769,93376,47,41,2
2026-03-06T09:04:18.565981+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.69,55,47,53,45,517,26599,118542,767,769,93036,46,41,2
2026-03-06T09:04:19.572100+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.68,55,47,53,45,38485,38487,146418,767,26849,119686,46,41,2
2026-03-06T09:04:20.547279+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.66,56,48,52,44,0,0,0,0,0,0,0,0,4
2026-03-06T09:04:21.613505+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.64,56,48,52,44,38485,38487,146178,767,26849,119491,46,41,4
2026-03-06T09:04:22.647129+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.63,56,48,52,44,517,25831,132554,767,26849,119116,45,43,4
2026-03-06T09:04:23.575165+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.1,10.61,56,48,52,44,517,25831,132554,767,769,112079,45,42,4
2026-03-06T09:04:26.613624+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.56,56,48,52,44,517,26599,109266,767,18849,114054,43,41,4
2026-03-06T09:04:27.649278+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.54,56,48,52,44,38485,38790,141156,767,769,106842,43,41,4
2026-03-06T09:04:28.688564+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.52,56,48,52,44,38485,38790,146377,767,26849,119132,48,40,4
2026-03-06T09:04:29.603472+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.51,56,48,52,44,517,14382,114101,767,26849,119132,46,40,4
2026-03-06T09:04:30.634931+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.49,53,51,49,47,76453,76758,185637,767,26849,119326,44,41,4
2026-03-06T09:04:31.680472+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.47,53,51,49,47,76453,76758,168599,767,26849,118833,46,41,4
2026-03-06T09:04:32.621587+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.46,53,51,49,47,517,14382,114101,767,26849,119133,45,40,4
2026-03-06T09:04:33.592590+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.79,10.44,53,51,49,47,76453,76758,185467,767,26849,119117,45,42,4
2026-03-06T09:04:34.617726+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.42,53,51,49,47,517,14382,114051,767,26849,119117,44,41,4
2026-03-06T09:04:35.662463+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.41,53,51,49,47,517,14382,109101,767,30849,113957,44,41,4
2026-03-06T09:04:36.633079+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.39,53,51,49,47,76453,76758,180638,767,30849,114017,43,43,4
2026-03-06T09:04:37.605930+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.37,53,51,49,47,517,14382,114102,767,769,111785,45,43,4
2026-03-06T09:04:38.647255+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.36,53,51,49,47,517,822,109331,767,26849,119002,45,42,4
2026-03-06T09:04:39.622072+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.34,53,51,49,47,76453,76758,177635,767,769,111890,45,43,4
2026-03-06T09:04:42.676241+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.29,52,51,49,48,517,14382,114222,767,769,111970,46,41,3
2026-03-06T09:04:43.655057+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.27,52,51,49,48,76453,76758,185518,767,26849,119202,46,41,3
2026-03-06T09:04:44.641447+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.67,10.26,52,51,49,48,517,14382,114102,767,769,111970,46,41,3
2026-03-06T09:04:47.686211+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.82,10.21,52,51,49,48,38485,38790,146376,76703,76705,186038,46,41,3
2026-03-06T09:04:48.690445+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.82,10.19,52,51,49,48,38485,38790,146278,76703,76705,186098,47,41,3
2026-03-06T09:04:49.701568+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.17,52,51,49,48,38485,38790,146378,76703,76705,186098,46,41,3
2026-03-06T09:04:50.789810+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.16,52,51,49,48,38485,38487,146403,76703,76705,186098,46,41,3
2026-03-06T09:04:51.693614+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.14,52,51,49,48,38485,38487,146353,76703,76705,185718,46,41,3
2026-03-06T09:04:52.708012+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.12,52,51,49,48,517,26599,118764,767,26849,118983,43,44,3
2026-03-06T09:04:53.688301+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.11,52,51,49,48,517,519,111412,767,769,111751,44,43,3
2026-03-06T09:04:54.728865+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.09,52,51,49,48,517,26599,118644,767,26849,119083,45,41,3
2026-03-06T09:04:55.707086+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.07,52,51,49,48,517,26599,118645,767,26849,119143,43,42,3
2026-03-06T09:04:56.693441+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.06,52,51,49,48,517,519,111433,767,769,112165,45,41,3
2026-03-06T09:04:57.704918+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.91,10.04,52,51,49,48,517,8519,111413,767,8769,112165,44,42,3
2026-03-06T09:04:58.726653+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.64,10.02,52,51,49,48,517,30599,113585,767,30849,114345,44,40,3
2026-03-06T09:04:59.693076+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.64,10.01,52,51,49,48,517,519,106313,767,769,106855,43,39,3
2026-03-06T09:05:02.793926+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.75,9.96,52,50,50,48,517,519,105855,767,29719,113012,42,40,2
2026-03-06T09:05:03.751473+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.75,9.94,52,50,50,48,517,25469,117516,767,25719,118367,40,41,2
2026-03-06T09:05:04.775237+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.75,9.92,52,50,50,48,517,25469,117517,767,25719,118208,41,42,2
2026-03-06T09:05:07.816618+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.75,9.87,52,50,50,48,517,25469,117186,767,25719,118173,41,44,2
2026-03-06T09:05:14.966505+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.37,9.75,47,54,46,53,517,12519,110721,767,25719,117973,43,40,1
2026-03-06T09:05:16.139352+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.73,47,54,46,53,517,25469,117622,767,25719,117915,46,42,1
2026-03-06T09:05:16.960196+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.72,47,54,46,53,517,519,110722,767,769,111195,45,41,1
2026-03-06T09:05:17.961142+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.7,47,54,46,53,517,519,110722,767,769,111075,46,41,1
2026-03-06T09:05:18.948629+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.69,47,54,46,53,517,25469,117502,71957,71959,181080,46,40,1
2026-03-06T09:05:19.982316+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.67,47,54,46,53,517,519,110722,71957,71959,180873,45,40,1
2026-03-06T09:05:23.049392+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.62,51,53,47,49,517,29469,117622,71957,71959,180765,43,46,4
2026-03-06T09:05:26.083431+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.57,51,53,47,49,517,29469,112440,767,29719,113278,37,43,4
2026-03-06T09:05:29.131636+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.52,51,53,47,49,517,519,92341,767,769,92981,37,42,4
2026-03-06T09:05:32.163256+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.47,39,63,37,61,517,519,92557,767,769,93356,37,43,2
2026-03-06T09:05:33.173986+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.45,39,63,37,61,517,519,92557,767,769,92890,37,43,2
2026-03-06T09:05:34.244754+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.43,39,63,37,61,517,519,92558,767,769,93357,37,43,2
2026-03-06T09:05:35.217562+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.41,39,63,37,61,517,519,92555,767,769,93294,37,43,2
2026-03-06T09:05:36.162548+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.01,9.4,39,63,37,61,517,519,92555,767,769,92859,37,43,2
2026-03-06T09:05:37.295194+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.38,39,63,37,61,517,519,92556,59617,59619,152298,37,45,2
2026-03-06T09:05:40.305587+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.33,39,63,37,61,517,519,92556,59617,59619,151711,37,44,2
2026-03-06T09:05:41.216287+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.31,39,63,37,61,517,519,92556,59617,59619,151892,37,45,2
2026-03-06T09:05:42.214889+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.3,39,63,37,61,517,519,92556,59617,59619,151832,37,45,2
2026-03-06T09:05:43.317131+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.28,39,63,37,61,517,519,92513,26192,34194,126351,37,45,2
2026-03-06T09:05:44.212001+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.26,39,63,37,61,517,519,92529,26192,34194,126765,37,43,2
2026-03-06T09:05:47.280756+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.21,39,63,37,61,517,519,92554,26192,34194,126283,35,45,2
2026-03-06T09:05:48.252392+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.2,39,63,37,61,517,519,92555,26192,34194,126393,37,46,2
2026-03-06T09:05:49.337978+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.18,39,63,37,61,517,519,92555,26192,34194,126343,37,45,2
2026-03-06T09:05:50.255309+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.16,39,63,37,61,517,519,92567,26192,34194,126343,37,45,2
2026-03-06T09:05:53.325537+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.11,41,60,40,59,517,519,92552,26192,34194,126657,34,44,1
2026-03-06T09:05:54.331018+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.1,41,60,40,59,517,519,92555,26192,34194,126757,34,44,1
2026-03-06T09:05:55.395911+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.08,41,60,40,59,517,519,92541,26192,34194,126753,35,46,1
2026-03-06T09:05:56.367867+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.06,41,60,40,59,517,519,92659,26192,34194,126159,36,43,1
2026-03-06T09:05:57.311844+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.05,41,60,40,59,517,519,92659,26192,34194,126319,37,44,1
2026-03-06T09:05:58.410426+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,9.03,41,60,40,59,517,519,92579,767,25719,118303,37,45,1
2026-03-06T09:06:01.478848+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.98,40,62,38,60,542,544,92505,767,25719,117869,35,46,2
2026-03-06T09:06:02.388307+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.96,40,62,38,60,517,519,92271,767,769,111079,37,45,2
2026-03-06T09:06:03.353703+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.95,40,62,38,60,517,519,92251,767,769,111089,35,45,2
2026-03-06T09:06:04.532899+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.93,40,62,38,60,517,519,92482,71957,71959,172694,37,43,2
2026-03-06T09:06:07.408921+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.88,40,62,38,60,517,519,92602,71957,71959,180742,37,47,2
2026-03-06T09:06:10.597521+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.83,40,62,38,60,517,519,92417,71957,71959,180771,36,43,2
2026-03-06T09:06:13.524469+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.78,42,64,36,58,517,519,92600,71957,71959,180923,36,46,6
2026-03-06T09:06:16.582572+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.73,42,64,36,58,59367,59369,151436,36362,36364,140005,37,44,6
2026-03-06T09:06:17.544357+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.71,42,64,36,58,25942,33944,126130,36362,36364,144014,38,47,6
2026-03-06T09:06:22.786489+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.62,44,58,42,56,25942,33944,126130,36362,36364,144260,40,44,2
2026-03-06T09:06:23.651356+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.61,44,58,42,56,25942,33944,126130,71957,71959,180751,40,42,2
2026-03-06T09:06:24.661641+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.15,8.59,44,58,42,56,25942,33944,126130,71957,71959,180811,41,41,2
2026-03-06T09:06:25.627395+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.57,44,58,42,56,25942,33944,126130,36362,36364,144370,41,42,2
2026-03-06T09:06:26.636936+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.56,44,58,42,56,25942,33944,126010,71957,71959,181126,39,42,2
2026-03-06T09:06:27.656328+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.54,44,58,42,56,25942,33944,125149,71957,71959,174177,41,40,2
2026-03-06T09:06:30.727914+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.49,49,53,47,51,517,519,92584,767,25719,117894,42,42,2
2026-03-06T09:06:34.005120+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.44,49,53,47,51,517,519,92705,767,25719,117944,44,41,2
2026-03-06T09:06:34.776358+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.42,49,53,47,51,517,519,92484,59617,59619,151734,43,43,2
2026-03-06T09:06:35.850093+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.4,49,53,47,51,517,519,92704,59617,59619,151844,44,41,2
2026-03-06T09:06:36.782818+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.39,49,53,47,51,517,519,92584,59617,59619,151844,43,41,2
2026-03-06T09:06:37.780108+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.37,49,53,47,51,517,519,92704,59617,59619,151844,43,42,2
2026-03-06T09:06:40.965134+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.32,53,53,47,47,517,519,92585,767,769,93583,42,41,6
2026-03-06T09:06:43.917368+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.27,53,53,47,47,517,519,92708,767,769,93676,44,42,6
2026-03-06T09:06:44.889397+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.25,53,53,47,47,517,519,82239,767,769,83806,45,36,6
2026-03-06T09:06:45.901980+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.24,53,53,47,47,517,519,83588,767,769,84046,44,36,6
2026-03-06T09:06:48.976642+00:00,KXETH15M-26MAR060415-15,2075.969999,2075.16,8.19,53,53,47,47,517,519,83487,767,769,84351,43,36,6
2026-03-06T09:06:49.949291+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.51,8.17,53,53,47,47,517,519,92488,767,769,93293,47,36,6
2026-03-06T09:06:50.961255+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.51,8.15,64,43,57,36,517,519,92507,767,769,92940,47,35,7
2026-03-06T09:06:51.956624+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.51,8.14,64,43,57,36,517,519,92608,767,769,93153,47,34,7
2026-03-06T09:06:52.969195+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.12,64,43,57,36,517,519,92508,767,769,92860,48,35,7
2026-03-06T09:06:53.982026+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.1,64,43,57,36,517,519,92508,767,769,92981,48,35,7
2026-03-06T09:06:54.947256+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.09,64,43,57,36,517,519,92484,767,769,93175,48,36,7
2026-03-06T09:06:55.953135+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.07,64,43,57,36,517,519,92475,767,769,92922,45,35,7
2026-03-06T09:06:57.003403+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.05,64,43,57,36,517,519,92575,767,769,93234,47,38,7
2026-03-06T09:06:57.937760+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.04,64,43,57,36,517,519,92575,767,769,93174,47,39,7
2026-03-06T09:06:58.952312+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.02,64,43,57,36,517,519,92574,767,769,93234,45,36,7
2026-03-06T09:06:59.947635+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,8.0,64,43,57,36,517,519,92575,767,769,92922,45,36,7
2026-03-06T09:07:01.058664+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.99,61,41,59,39,517,519,92575,767,769,92922,45,36,2
2026-03-06T09:07:04.033028+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.93,61,41,59,39,517,519,91676,767,769,88484,46,35,2
2026-03-06T09:07:05.118978+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.92,61,41,59,39,517,519,92476,767,769,93274,46,35,2
2026-03-06T09:07:06.029592+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.9,61,41,59,39,517,519,92495,792,794,93217,46,35,2
2026-03-06T09:07:07.031103+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.88,61,41,59,39,517,519,92496,792,794,89396,47,34,2
2026-03-06T09:07:08.014740+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.87,61,41,59,39,517,519,92496,792,794,93447,45,34,2
2026-03-06T09:07:09.027235+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.85,61,41,59,39,517,519,83716,792,794,93397,45,34,2
2026-03-06T09:07:10.141315+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.83,61,41,59,39,517,519,92716,767,769,93277,46,34,2
2026-03-06T09:07:11.016580+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.82,64,37,63,36,517,519,92716,767,769,93414,46,34,1
2026-03-06T09:07:12.083574+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.81,7.8,64,37,63,36,517,519,92497,767,769,93465,47,34,1
2026-03-06T09:07:17.229042+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.83,7.72,64,37,63,36,517,519,92712,767,769,93267,45,34,1
2026-03-06T09:07:18.195363+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.83,7.7,64,37,63,36,517,519,92712,767,769,93316,46,34,1
2026-03-06T09:07:19.171454+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.83,7.68,64,37,63,36,517,519,92712,767,769,93266,47,34,1
2026-03-06T09:07:26.300916+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.83,7.56,64,37,63,36,517,25469,117648,767,769,92923,47,28,1
2026-03-06T09:07:29.333519+00:00,KXETH15M-26MAR060415-15,2075.969999,2076.83,7.51,64,37,63,36,517,519,110977,767,769,93354,47,28,1
2026-03-06T09:07:34.586321+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.43,72,34,66,28,517,519,110976,767,769,93374,48,29,6
2026-03-06T09:07:35.586631+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.41,72,34,66,28,517,25469,117756,767,769,93374,49,29,6
2026-03-06T09:07:36.552942+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.39,72,34,66,28,517,17469,117635,767,769,93173,49,29,6
2026-03-06T09:07:37.540111+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.38,72,34,66,28,517,17469,117414,767,769,92972,46,28,6
2026-03-06T09:07:38.565030+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.36,72,34,66,28,517,519,110855,767,769,93173,45,28,6
2026-03-06T09:07:39.576291+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.34,72,34,66,28,517,519,110634,767,769,93160,44,29,6
2026-03-06T09:07:40.559498+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.33,72,34,66,28,517,25469,117535,767,769,93151,47,29,6
2026-03-06T09:07:41.584442+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.31,71,31,69,29,36112,36114,143323,767,769,93151,46,28,2
2026-03-06T09:07:42.545339+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.29,71,31,69,29,0,0,0,0,0,0,0,0,2
2026-03-06T09:07:43.554560+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.28,71,31,69,29,36112,36114,143449,767,769,93377,46,27,2
2026-03-06T09:07:44.563993+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.26,71,31,69,29,36112,36114,143449,767,769,93353,46,27,2
2026-03-06T09:07:45.563637+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.24,71,31,69,29,36112,36114,143450,767,769,93263,47,28,2
2026-03-06T09:07:46.544020+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,7.23,71,31,69,29,36112,36114,143276,767,769,92970,44,28,2
2026-03-06T09:07:49.681856+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,7.17,71,31,69,29,36112,36114,143547,767,769,92939,45,28,2
2026-03-06T09:07:50.653970+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,7.16,71,31,69,29,36112,36114,143547,767,769,93293,45,28,2
2026-03-06T09:07:51.616050+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,7.14,72,32,68,28,36112,36114,143206,767,769,93293,45,28,4
2026-03-06T09:07:56.755638+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,7.06,72,32,68,28,517,24249,129704,767,769,93346,45,29,4
2026-03-06T09:07:59.779004+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,7.0,72,32,68,28,517,24249,129581,767,769,92304,43,30,4
2026-03-06T09:08:00.780198+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.99,72,32,68,28,117,23939,116034,367,369,92539,42,31,4
2026-03-06T09:08:01.805619+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.97,66,38,62,34,117,119,109731,367,369,92946,43,31,4
2026-03-06T09:08:02.803930+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.95,66,38,62,34,117,119,109512,367,369,92598,43,29,4
2026-03-06T09:08:05.873305+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.9,66,38,62,34,117,15939,116051,367,369,88961,45,29,4
2026-03-06T09:08:06.900662+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.89,66,38,62,34,33339,33341,139997,367,369,92734,44,29,4
2026-03-06T09:08:07.881652+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.87,66,38,62,34,33339,33341,140047,367,369,93021,47,30,4
2026-03-06T09:08:08.856867+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.85,66,38,62,34,117,23939,115865,367,369,93021,48,30,4
2026-03-06T09:08:09.825920+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.84,66,38,62,34,117,23939,115913,367,369,87454,42,32,4
2026-03-06T09:08:12.922584+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.61,6.79,65,42,58,35,117,119,109759,367,369,92913,43,33,7
2026-03-06T09:08:13.884199+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.77,65,42,58,35,117,23939,115964,367,369,93033,43,33,7
2026-03-06T09:08:14.900782+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.75,65,42,58,35,117,23939,116035,367,369,92973,42,32,7
2026-03-06T09:08:15.978013+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.74,65,42,58,35,117,23939,116087,367,369,92627,44,33,7
2026-03-06T09:08:16.877345+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.72,65,42,58,35,117,23939,116087,367,369,93034,43,35,7
2026-03-06T09:08:19.987812+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.67,65,42,58,35,117,23939,116087,367,369,92854,43,33,7
2026-03-06T09:08:23.024038+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.62,64,40,60,36,117,27939,111037,367,369,92854,42,33,4
2026-03-06T09:08:24.022348+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.6,64,40,60,36,117,23939,115904,367,369,92625,44,32,4
2026-03-06T09:08:25.016777+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.58,64,40,60,36,117,23939,116126,367,369,93034,43,35,4
2026-03-06T09:08:26.018182+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.57,64,40,60,36,23847,31849,124036,367,369,92747,42,32,4
2026-03-06T09:08:27.034261+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.55,64,40,60,36,23847,31849,124035,367,369,92974,43,33,4
2026-03-06T09:08:28.008555+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.53,64,40,60,36,23847,31849,123957,367,369,92900,43,34,4
2026-03-06T09:08:29.020178+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.52,64,40,60,36,23847,31849,123812,367,369,93127,42,33,4
2026-03-06T09:08:30.010528+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.5,64,40,60,36,23847,31849,123812,367,369,93127,42,33,4
2026-03-06T09:08:31.028110+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.15,6.48,63,43,57,37,23847,31849,123813,367,369,92673,42,33,6
2026-03-06T09:08:34.159154+00:00,KXETH15M-26MAR060415-15,2075.969999,2077.06,6.43,63,43,57,37,55577,55579,147765,367,369,92839,42,34,6
